bom_style,is_mapped,efab_api_id,efab_description
C1B3903/1,False,,
JC24/4,False,,
BK 8273/U,False,,
CMR3751/1,False,,
TN-394/01,False,,
BK 8425/J,False,,
CEE4435A/5,False,,
3000070229/0,False,,
C1B3194/1B,False,,
IPP525/3,False,,
CF5219/0,False,,
CT2793/1,False,,
BK 6720/F,False,,
FF78/003,False,,
BK 8553/0,False,,
P-SP-3181/A,False,,
16768/01AD,False,,
H39396/0,False,,
CF5042/0,False,,
CT2563/1,False,,
3000070156/1,False,,
BK 7486/4801,False,,
BK 8561/0,False,,
BK 8216/08300,False,,
C1B3987C/2,False,,
CEE2749/1UT,False,,
CT4650/0,False,,
CEE4487A/1,False,,
CMJ3159/5,False,,
C1B3864/1,False,,
C2B3339/1,False,,
SP00137/5837,False,,
CT2156/1,False,,
CT2462/1,False,,
CT22116/1N,False,,
BK 8201/72900,False,,
C1D3887/1,False,,
BK 4359/D,False,,
CEE4780B/1,False,,
CF5475/0,False,,
GM9900-000S/1,False,,
BK 8190/0,False,,
CT2431/TH1,False,,
CEE3366/1,False,,
C808-00/0,False,,
BK 8477/0,False,,
CT2503/1,False,,
FF78/001,False,,
CT2550/1,False,,
C1B4174A/1,False,,
191381/01,False,,
BARCELONA-460/1,False,,
4000138882/0,False,,
BK 8417/0,False,,
SF00844D/7318D,False,,
CT2991/2,False,,
BK 8443/1,False,,
CF5018/0,False,,
CT1649/2CL,False,,
MK3018T/R26BP,False,,
SF01006/4599,False,,
BK 6340/F2BB,False,,
CFJ4311B/1,False,,
CF5291/0,False,,
C1B3910/1,False,,
C1B4367A/1,False,,
13124/01B,False,,
CT2864/1,False,,
DC3923/0,False,,
CT2671/3,False,,
DC3994/0,False,,
CF5160/0,False,,
C0407F/2,False,,
CF5152/0,False,,
BK 8201/00311,False,,
C1B4543A/1,False,,
CF5269/0,False,,
CT2472/7,False,,
C1B4437A/1,False,,
CT2804/1,False,,
CT2528/TT1L,False,,
CF5029/0,False,,
FLF633/MI,False,,
C1B3316/1,False,,
C1B4034/1,False,,
GG6030-NA/0,False,,
CF5184/0,False,,
C952/05,False,,
BK 6394/M,False,,
CEE2748/1TK,False,,
CT22115/1P,False,,
C1B4478/2,False,,
C1B3536/2,False,,
4000169788/20G,False,,
DC3980/2,False,,
CT2781/1,False,,
C1B3467/1,False,,
DC3997/0,False,,
FF 10008/0014B,False,,
C1B4440-42/1,False,,
CT3003/1P,False,,
BK 8212/0,False,,
C1B3849/1,False,,
910000/30P2,False,,
CF5469/0,False,,
BK 8420/0,False,,
CF1072/0,False,,
CF5066/0,False,,
CF5290/0,False,,
C1B3474/1,False,,
C1B4630A/1,False,,
Q037/0,False,,
BK 8333/1,False,,
721SM0627/0,False,,
13236/01A,False,,
C5T4321A/1,False,,
CF5042/1A,False,,
C1B4059/1,False,,
C4T3607/1,False,,
CF5084/0,False,,
CMR3891/2,False,,
BK 8338/0,False,,
ATG-65C/NCL,False,,
CF1043/1,False,,
CT22156/1,False,,
107714/3001A,False,,
CT22115/1L,False,,
CT2916/1A,False,,
C1B3369/2,False,,
CMR4463/1,False,,
C5T4445A/1,False,,
C1B3626/1,False,,
C1B4375A/1,False,,
CT2813/1,False,,
CT2238/1CN,False,,
CMR4555A/1,False,,
SK5620K/0,False,,
16374/01A,False,,
MK3818PCQK/30M,False,,
CF5056/0,False,,
C1B4715A/1,False,,
BK 8171/0,False,,
CEE3050/1CU,False,,
CT4776/0,False,,
CF5513/0,False,,
BK 8253/0,False,,
C2B3353/1,False,,
C1B3178/1,False,,
BK 8176/1,False,,
CF5070/0,False,,
C4T4131/TT1T,False,,
CEE4300A/1,False,,
CT2602/CBD1,False,,
CEE3433/1,False,,
BK 8271C/1,False,,
CT2622/0,False,,
CT2677/1,False,,
AM0035/0,False,,
16773/01A,False,,
BK 8502/0,False,,
C4T3412/TT1,False,,
CT2222/1T,False,,
C1B3903/2,False,,
RB38/1,False,,
CEE4078/1M,False,,
BK 7257/1315,False,,
BK 8294/0,False,,
AM0034/T,False,,
CF5261/STR,False,,
AM0005/0,False,,
CT2726/1,False,,
BK 7215/6020R,False,,
BK 8273/N1,False,,
CT1587/1KUI,False,,
CEE2749/18S,False,,
CT2407/1N,False,,
CT22150/WN,False,,
C4T3381/TT1,False,,
CSP3482/1,False,,
CT2935/1C,False,,
CT2999/3,False,,
CEE3264/1T,False,,
CEE4142A/1L,False,,
CT2931/TT1D,False,,
CT22111/1D,False,,
3000137210/0,False,,
CEE3703/1,False,,
BK 8279/12722,False,,
CEE3519/1,False,,
CF5338/0,False,,
CEE4318A/1L,False,,
CT2714/1,False,,
FF78/007,False,,
DC4043/1,False,,
CT2314/01,False,,
CF5115/0,False,,
CMJ3266/1,False,,
C1B3884/2,False,,
4000169787/22,False,,
C1B4031/1,False,,
CEE4010/1,False,,
SP100R/RYBL,False,,
C2B3237/1,False,,
C1B3935/1,False,,
CT2406/1,False,,
CT22104/1CL,False,,
CF5017/5,False,,
CT1309/2U,False,,
CEE4078/2,False,,
1217/IL,False,,
CEE3466/1A,False,,
BK 8227/0,False,,
CEE4538A/1,False,,
BK 7486/4610,False,,
JL5074/CI,False,,
DC4036/0,False,,
15584/01A,False,,
BK 8334/3,False,,
CT2519/1,False,,
FF 10008/0002,False,,
C4T3741/EFP2,False,,
CF5108/1,False,,
CT2684/1,False,,
CT2238/1C,False,,
DC3990/0,False,,
BK 6366/F2,False,,
CF5006/0,False,,
CT2490/2A,False,,
CF1001B/0,False,,
CEE2840/1TK,False,,
BK 8550/0,False,,
CF5415/0,False,,
CT22006-2/1K,False,,
C1B3195/1B,False,,
CT2425/1,False,,
130000/33P,False,,
3000070276/1,False,,
CEE3264/1C,False,,
CEE2748/1U,False,,
SP100R/PINK,False,,
CT22003-1/40,False,,
CT2361/1,False,,
C1B4313A/1RECL,False,,
J229/0,False,,
CF2007/0,False,,
CT22150/WUU,False,,
C4T4131/TT1,False,,
C5T3218/TT1,False,,
CF5189/0,False,,
CT2956/1,False,,
CF1001M/0,False,,
BK 8197/0,False,,
CEE4444/2,False,,
1629/I582L,False,,
C1B3195/1,False,,
CT2775/1,False,,
DFF200J/20,False,,
CT2495/1,False,,
CT1916/TT4,False,,
CT3037/2,False,,
BK 8405/0,False,,
D09023/1A,False,,
BARCELONASTR-415/1,False,,
CMJ3162/6,False,,
8865C/0,False,,
CT3071/1,False,,
C1B4357A/1,False,,
CEE3928/1,False,,
CT3072/1,False,,
CT22150/1A,False,,
CEE3610/1U,False,,
FF78/011,False,,
SP00137/5837S,False,,
CT1645/1,False,,
CMJ3163/6,False,,
C1B3348/1,False,,
CEE4675A/1,False,,
FF 10006/0004A,False,,
C1B4095A/1,False,,
CT2625/1,False,,
C1B4038/1TDU,False,,
CT2669/1,False,,
CMR 3748/2,False,,
BK 8533/0,False,,
CT2618/TT2,False,,
C8B4753A/1,False,,
C0421F/0,False,,
CT2957/2,False,,
C1B3423/1,False,,
2140477/0,False,,
CT3018/1A,False,,
AM0028/7L,False,,
CT2535/2,False,,
C7T4340T/1,False,,
CF5178/0,False,,
C1B3410/1,False,,
CEE3924/1,False,,
C1B3194/2,False,,
CT1037/3U,False,,
CT22150/WCU,False,,
BK 8531OW/B,False,,
CEE4677A/1,False,,
1028/0,False,,
C1B4045A/1,False,,
CT2449/1,False,,
CT2742/1,False,,
JC24/1,False,,
3000070280/0,False,,
C7T4255A/1,False,,
AM0014/0,False,,
SK5620K/VB,False,,
71246/PB,False,,
FF 10008/0004A,False,,
CT2515/2,False,,
BK 8415/0,False,,
CT2513/1,False,,
CT2935/1M,False,,
C4T3741/EFP1,False,,
JQL9000/U,False,,
C1B3686/1,False,,
CEE4525A/1,False,,
CEE3436/1,False,,
SF01020/8172I,False,,
CT2827/2,False,,
C1B4055/1,False,,
CT2780/1A,False,,
CT22103/1P,False,,
4000308052/0,False,,
2140396/BX,False,,
3000123231/0,False,,
CF5400B/0,False,,
BK 7383/00300,False,,
C1B3349/1,False,,
CT2992/1,False,,
BK 6159/B,False,,
SF00844D/7318,False,,
CT2370/1,False,,
CT2345/1P,False,,
CEE4315A/1,False,,
CT22114/1P,False,,
CT22115/1S,False,,
CMR4067/1,False,,
CT2491/1N,False,,
15547/01U,False,,
C2B3243/2,False,,
CT2653/5,False,,
CT2652/1,False,,
CT2906/1,False,,
DC3949/0,False,,
BK 8120/7290,False,,
2140395/BIEL,False,,
CT2510/1,False,,
CF5282/0,False,,
70798/0,False,,
SF01022/8171,False,,
2027-2.9/0,False,,
BK 7486/4091,False,,
C1B3203/1,False,,
CF5489/B,False,,
CT2725/1,False,,
ATG-65C/NCCL,False,,
C1B4003/1,False,,
CT1511/8N,False,,
CT2819/1C,False,,
C1B3941/1M,False,,
BK 5322/3813B,False,,
2040072-20/0,False,,
C1B3517/1,False,,
DC3837/0,False,,
CEE4129A/1,False,,
BK 8287/1,False,,
CT2890-42/2L,False,,
CT2660/1,False,,
CT22121/1NK,False,,
AM0052/0,False,,
DC4047/0,False,,
17415/01A,False,,
C1B4410A/1D,False,,
DC4048/PR,False,,
C1B3438/2,False,,
CT3003/6,False,,
FF 10008/0011C,False,,
CF5496/0,False,,
C1B4124A/1,False,,
BK 8517/0,False,,
BK 8436/0,False,,
C1B3377/1,False,,
CT2514/3,False,,
BK 5557/1,False,,
CF5440/0,False,,
14891/01H,False,,
BK 8358/0,False,,
C1B3530/4,False,,
CT2514/1,False,,
CF5004/0,False,,
CEE4451A/1,False,,
C1B3586/1,False,,
CT2910/2,False,,
CT2997/1,False,,
CEE4293A/1,False,,
C1B3344/1,False,,
MK3818Q/R,False,,
CT2083/1,False,,
CT2378/1,False,,
BK 8369/0,False,,
17414/01A,False,,
CEE2745/1TKU,False,,
C1B3980/2,False,,
C1B3195/1D,False,,
DC3987/0,False,,
CF5075/0,False,,
DC3995/0,False,,
FF 25002/0009A,False,,
CF5383/0,False,,
CMR3158/1,False,,
CMR3513/1,False,,
C1B3363/1,False,,
CT2936/1TK,False,,
AM0007/0,False,,
CMJ3163/7,False,,
CT2993/TT1,False,,
AM0034/5H,False,,
CF5247/0,False,,
CT22112/1A,False,,
CT2540/2,False,,
CT2737/TT3,False,,
C1B3976/1,False,,
C1B3959/1,False,,
CT1037/4U,False,,
CT2513/3K,False,,
C1B3284/1,False,,
3000070273/1,False,,
BK 6664/0,False,,
C1B4122A/2,False,,
C1B3807/1,False,,
JL2060FR/PI1,False,,
BK 8293/0,False,,
C1B4390A/2,False,,
CT3062/2,False,,
CT22104/1P,False,,
15547/01T,False,,
BK 7486/07780,False,,
FF25000/0003,False,,
C1B4095A/1REP,False,,
AM0031/F,False,,
C1B4545A/1D,False,,
CT2845/1,False,,
CT2556/1C,False,,
CEE4226A/1U,False,,
BK 8483/0,False,,
CT22104/1C,False,,
CEE4517A/1,False,,
BARCELONA-360/1,False,,
CT2653/6,False,,
C1B3798/1,False,,
CT3040/1,False,,
C1B4214A/1,False,,
BK 8531/0,False,,
C1B3402/1A,False,,
BK 4988/3315,False,,
CT1727/4,False,,
CEE4354A/1U,False,,
C1B3917/1N,False,,
C1B4523A/1,False,,
16904/01,False,,
AM0018/TT,False,,
CT4091/1,False,,
CSP3265/1,False,,
CT3127/1,False,,
CT3018/1L,False,,
C1B3917/1D,False,,
CEE4442A/1,False,,
BK 8191/0,False,,
C1B3512/1,False,,
BK 8274/1,False,,
BK 8120/4610,False,,
1853/L,False,,
191481/0,False,,
C1B4139A/2,False,,
CEE3300/1,False,,
BK 8169/11700,False,,
CEE4642A/1,False,,
CT2980/1,False,,
CEE2841/1U,False,,
CT2528/TT2,False,,
CT4412/1,False,,
CT2534/1,False,,
4000306817/M,False,,
CT4787A/1,False,,
CT2998/2,False,,
CT2312/01,False,,
C1B3768/1,False,,
CEE3566/1,False,,
CT2730/1P,False,,
RIO-200/1,False,,
CF5000/0,False,,
CMJ3162/7,False,,
CEE4496A/1,False,,
C4T3361/TT2,False,,
C2B3494/2,False,,
CT3012/3,False,,
CF5323/0,False,,
JB38/2,False,,
1922/L,False,,
P-SP-3181/0,False,,
CT1001/UU,False,,
CEE4128/1,False,,
CEE3617/1,False,,
3000070153/1,False,,
CT2576/2,False,,
CF5273/0,False,,
16701/01A,False,,
CEE4407A/1,False,,
3000070172/1,False,,
BK 8342/0,False,,
CEE4585A/1B,False,,
CT22107/2C,False,,
CT1477/1PK,False,,
71245B/BP,False,,
8956C/0,False,,
CEE3461/1,False,,
BK 8242/0,False,,
CT1951/5,False,,
CT22121/1CS,False,,
BK 8424/0,False,,
CT2777/1,False,,
CT2505/TT2,False,,
2008LONG/PUR,False,,
CT22103/1,False,,
CT3085/1B,False,,
2140477/I,False,,
16375/01A,False,,
CT1371/1,False,,
210722/1,False,,
5050/AF,False,,
BK 8208/0,False,,
CF5272/0,False,,
C1B4185A/1,False,,
CT2397/2,False,,
C1B3583/1,False,,
BK 8453/0,False,,
3000070295/0,False,,
BK 8109/0,False,,
CEE4444/1,False,,
CT2602/1,False,,
CT1433/1UN,False,,
CT2674/2,False,,
CT1195/1KU,False,,
CT22111/1P,False,,
ML5034P/RP,False,,
F42467/0,False,,
C4T4086/XFP2,False,,
CT3005/3,False,,
CT2427/1,False,,
CF1082/0,False,,
CT2921/2,False,,
C1B3205/1,False,,
C952/11,False,,
CT3121/1,False,,
CT2576/1M,False,,
KBDU600EZ/0,False,,
CF5332/0,False,,
CT1259/1BE,False,,
CEE3559/1,False,,
CT2990/3,False,,
CT3018/1U,False,,
BK 5338/A,False,,
C2B3222/3,False,,
C4T4131/TT1D,False,,
CT2910/1,False,,
RIOSTR-260/1,False,,
BK 8227/1,False,,
BK 8419/0,False,,
CEE4499A/1,False,,
CT22003-3/40,False,,
CT3480/1,False,,
CF5190/0,False,,
CT2576/1,False,,
CT22108/2C,False,,
C1B3368/1,False,,
C1B4014-42/1AT,False,,
AM0006/1,False,,
3000070172/2,False,,
CF5490/A,False,,
CT22116/1,False,,
MK3820K/R26V,False,,
R41985/1,False,,
CF5400D/0,False,,
BK 8468/0,False,,
C1B4332A/1,False,,
C1B4223A/1,False,,
5030/48,False,,
CF1024/0,False,,
C1B4374-42/1,False,,
DKC-1000-5/0,False,,
C1B4313A/2RECO,False,,
H40942/0,False,,
3000070237/0,False,,
CF5521/0,False,,
C1B4312A/1RECL,False,,
BK 8361/0,False,,
CF1042/1,False,,
C2B3055/1,False,,
C0332F//1IVL,False,,
CEE2747/18S,False,,
C1B3687/1,False,,
C1B3868/1,False,,
CEE4317A/1B,False,,
C1B3278/1,False,,
CT2540/3A,False,,
CT2939/1,False,,
CT4549/1,False,,
CF5034/LN15,False,,
FF 10008/0009,False,,
CF5076/0,False,,
C2B3470/1,False,,
CT4402/3,False,,
CMJ3162/5,False,,
CF5087/1,False,,
BK 8244/0,False,,
C1B3624/1,False,,
CF5193/B,False,,
CT2934/1A,False,,
3000070136/0,False,,
CK3813K/0,False,,
CT22111-IL/1,False,,
RIO-350/1,False,,
BK 8415/3L,False,,
CT22150/1S,False,,
C0396F-24/0,False,,
CEE3185/1,False,,
FF 10008/0012A,False,,
FF 10008/0014A,False,,
CF5089/ECO,False,,
SK4020T/V,False,,
CT3016/1,False,,
CMR4067/1A,False,,
FAB310-40/0,False,,
CMJ3162/2,False,,
CK8514/0,False,,
CT22112/1CL,False,,
BK 8376/0,False,,
PD0001/0,False,,
DFF505R/L,False,,
C1B3918/1,False,,
CT2772/1,False,,
CMR3513/2,False,,
BK 8169/D04,False,,
C1B3640/1,False,,
CT2775/2,False,,
CT1433/1P,False,,
KBDU600K/0,False,,
CT2925/1,False,,
CT22103/2,False,,
BK 8331/0,False,,
SF01006-V/4599,False,,
CT2320/01,False,,
BK 8548/F48,False,,
BK 4822/F28A,False,,
CF5055/0,False,,
BK 8169/A22,False,,
AM0039/T,False,,
CT22005/1N,False,,
CT2648/1,False,,
CMJ3159/7,False,,
CMJ3164/8,False,,
CT2597/2,False,,
CEE4502A/1,False,,
13142/01A,False,,
DKQ9098/100RC,False,,
CF1078-MVS/0,False,,
71246/AKSA,False,,
C1B4313A/1RECO,False,,
CT22150/1C,False,,
CT2384/0,False,,
CF5101/1,False,,
CEE4670A/1,False,,
C1B3861/1,False,,
CF5017/4,False,,
C2B3243/1,False,,
K1120-54/OG,False,,
C1B3980/1,False,,
CSP3656/1K,False,,
12635/01AJ,False,,
AM0019/0,False,,
C1B4035/1,False,,
FLF300/20PDC,False,,
CEE3273/4,False,,
C1B4707A/1,False,,
CT2238/1,False,,
CT2436/1,False,,
C0313F/BU,False,,
CT22111/1C,False,,
CEE4784A/1,False,,
CF2006/0,False,,
DC3894/1,False,,
C1B4114A/2,False,,
AM0061/CTRL,False,,
C1B4291A/1,False,,
C1B4372A/1,False,,
CF5472/0,False,,
CMR3835/2,False,,
CK309T14L/0,False,,
180000/CS,False,,
C1B3744A/1,False,,
4000296279/0,False,,
C1B3231/1,False,,
DC3957/0,False,,
C2B4080A/2SS,False,,
CEE3582/1,False,,
CT2552/1L,False,,
N758/0,False,,
C1B4158A/1,False,,
CEE2841/1TK,False,,
BK 8187/15321,False,,
BK 8372/0,False,,
RIO-375/1,False,,
CEE3915/1,False,,
CT4418/1,False,,
CT2819/1P,False,,
C1B4545A/1O,False,,
AM0031/S,False,,
BK 8259/0,False,,
CF5245/0,False,,
C1B4330A/1,False,,
C1B3200/1,False,,
CT2833/1,False,,
BK 8187/0490,False,,
19001/01B,False,,
CEE3105/2,False,,
CEE3040/2,False,,
CT22114/1N,False,,
CEE2746/1,False,,
C1B3701/1,False,,
CMR4556A/1,False,,
CT2655/1U,False,,
FLF251/M,False,,
C1B3629/2,False,,
CT3003/7,False,,
13865/01,False,,
CEE4180A/1,False,,
FF 10006/0002,False,,
C1B4446A/1,False,,
FAB310-40/1,False,,
CMR 3748/1,False,,
CF5043/0,False,,
CF5260/0,False,,
CF5380/1SF,False,,
ICHE602/0,False,,
C7T3292A/TT1,False,,
CT3085/1,False,,
FLF110/MA,False,,
CEE4492A/1,False,,
12636/01W,False,,
F39901/0,False,,
C0382F/B,False,,
C1B3640/2,False,,
CF5358/0,False,,
CF5326/0,False,,
CFJ4311B/1L,False,,
CT1121/1M,False,,
SF00258/6319I,False,,
CF5041/0,False,,
FF 25002/0005,False,,
BK 8558/0,False,,
C2B3112/2,False,,
MK3820K/R26,False,,
IC HE602/0,False,,
DKC-1000-4/0,False,,
DC1267BV/0,False,,
SK5615F/0,False,,
FF 10005/0004A,False,,
CT2513/1L,False,,
C897/14,False,,
CT2505/TT2C,False,,
CT2398/1,False,,
1538745/4060O,False,,
CT2782/2,False,,
CT2751/1,False,,
C1B3651/1,False,,
C1B4313A/2REPV,False,,
C1B3993/1,False,,
FF 10009/0005,False,,
CT1495/3L,False,,
CT1838/1MD,False,,
BK 7215/6020,False,,
C878-16/0,False,,
6191/3630L,False,,
CT2352/1,False,,
CT2113/2KY3N,False,,
BK 8360/0,False,,
BK 4822/F28B,False,,
CT2266/TT1C,False,,
BK 8161/01,False,,
BK 8405/B,False,,
C1B4081A/1,False,,
C1B3637/1,False,,
CF5398/1,False,,
16846/01A,False,,
C992/01,False,,
C1B4326A/1,False,,
BK 8202/0,False,,
SK5618Q/VB,False,,
C1B4266A/2,False,,
BK 8110/M,False,,
C1B4433A/1,False,,
C1B4125A/1N,False,,
CF5130/0,False,,
N884/0,False,,
CEE4756A/1,False,,
CF6020-FN/0,False,,
C1B4064/1,False,,
CK309T/0,False,,
CEE4535B/1D,False,,
CT2330/2,False,,
M32 GOWN TRIAL/KFTF,False,,
CEE4364A/1,False,,
C1B4154A/1,False,,
BK 8082/B,False,,
CF5485/0,False,,
C4T3384/TT1,False,,
C1B4594A/1,False,,
CF5100/1,False,,
CMJ3781/2,False,,
MK3818PCQK/30F,False,,
2027-2.9/MVS1,False,,
R41724/0,False,,
C1B3199/1S,False,,
C1B3922/1,False,,
3000070186/0,False,,
MK3818Q/R26VN,False,,
C5T4583A/1,False,,
C1B3866/1,False,,
CT3018/1AP,False,,
CT2369/1,False,,
5050/48,False,,
CT2454/1,False,,
BK 8446/1,False,,
BK 7507/NU,False,,
CT2524J/1,False,,
DC3998/0,False,,
C1B3973/1P,False,,
BK 8532/0,False,,
19001/01D2,False,,
DFF446J/B,False,,
CF5145/0,False,,
C878-22/0,False,,
CF5170/0,False,,
C0354F/0,False,,
C1B4060/1,False,,
860000/3/CS,False,,
C1B3178/2,False,,
BK 8223/12322,False,,
C1B3554/1,False,,
CEE4681A/1,False,,
CEE3925/1,False,,
CMJ3177/7,False,,
CEE4528A/1,False,,
CF5405/0,False,,
C7T4341T/1,False,,
CEE3484/1,False,,
CF5505/0,False,,
CT22107/1AP,False,,
C1B4030/1,False,,
CT22007-1/40,False,,
C1B4038/1D,False,,
CEE4671A/1,False,,
CT2383/0,False,,
BK 8155/1,False,,
C4T4454A/1,False,,
C1B4139A/1,False,,
CF5318/0,False,,
BK 8443/0,False,,
CT2364/1,False,,
CT4259/0,False,,
C1B3429/1,False,,
CT2574/1,False,,
C1B3968/1,False,,
BK 8381/0,False,,
CEE3715/1,False,,
CEE4617A/1,False,,
CT4413/1,False,,
CEE4519A/1,False,,
C1B4286A/2REPM,False,,
BK 8442/0,False,,
CEE4298A/1,False,,
CT3128/1,False,,
CT1950/1,False,,
CF1088/0,False,,
CT1531/6,False,,
AM0003/11,False,,
CT2995/1,False,,
2140396/BC2,False,,
C1B4006/1,False,,
CF5183/0,False,,
CT2650/1,False,,
AM0043/OW,False,,
C1B4478/1,False,,
CT22106/1L,False,,
CF1035/0,False,,
DC3897G/0,False,,
C5T4320A/1,False,,
CF5473/0,False,,
C0316F/30,False,,
2140391/I,False,,
BK 8379/0,False,,
CF1088N/1,False,,
C4T3432/TT1,False,,
CT22107/2D,False,,
CEE3065/2,False,,
DC3979/0,False,,
CT2985/TT2,False,,
C0385F/0,False,,
CT2970/2,False,,
CT2556/1LA,False,,
BK 8291/0,False,,
ML7051/1,False,,
3000070190/0,False,,
12636/01AC,False,,
CT2989/3,False,,
CT22108/1AK,False,,
1474/582L,False,,
CF5127/U,False,,
C1B4198A/1,False,,
CT2605/2,False,,
CF5147/0,False,,
CF5198/0,False,,
BK 8340/0,False,,
CT2489/1,False,,
CF5082/0,False,,
AMER220003/1K,False,,
CT1483/2C,False,,
CT2825/1,False,,
CT1838/1N,False,,
2040073/0,False,,
CF1029/0,False,,
BK 6371/F,False,,
C1B3553/2,False,,
CEE3273/1,False,,
BK 6379/0,False,,
RIOSTR-330/1,False,,
CT1951/4,False,,
CEE3520/1,False,,
CF1032/0,False,,
CT2634/2,False,,
BK 8275/1,False,,
C1B3705/3,False,,
BK 8247/0,False,,
DC3943/1,False,,
CT2898/1,False,,
CEE2839/1TK,False,,
CT2913/2D,False,,
C1B4007/1,False,,
CT2733SP/1,False,,
P-MM-9548-V2D/0,False,,
CF5390/NAT,False,,
C2B3114/1,False,,
CT1433/2D,False,,
C1B3882/1,False,,
CT2535/1A,False,,
CEE4692A/1,False,,
C1B4384A/2,False,,
C1B3327/1,False,,
911601/TC,False,,
BK 8120/4351,False,,
CT22005/1,False,,
IPP525/2,False,,
CF1030/0,False,,
BK 8440/0,False,,
CT22003-2/40,False,,
BK 8178/I,False,,
CT2997/2,False,,
C03102F/U72,False,,
CF5348/0,False,,
CT3143/1,False,,
CT2830/1,False,,
C1B3623/1,False,,
CMR3747/1,False,,
C1B3923/2,False,,
CF5046/0,False,,
CT3150/1,False,,
CT3024/2,False,,
CF5461/1,False,,
3000070241/0,False,,
CT2780/1P,False,,
BK 8456/0,False,,
BK 8509/0,False,,
C1B3212/3,False,,
CT3065/2MO,False,,
C1B3967/1,False,,
CF5389/B,False,,
CT2296/1,False,,
C1B4738A/1,False,,
CEE3613/1,False,,
AM0028/2L,False,,
C1B3321/1,False,,
C1B3512/1A,False,,
C1B4001/1,False,,
CT2560/1,False,,
CEE2842/1,False,,
CT2803/1,False,,
C1B4156A/1,False,,
CT2912/3,False,,
CT2831/2,False,,
CF5012/LHS,False,,
CT2931/TT1A,False,,
CT22209/MVSV,False,,
FF 10008/0013,False,,
CT0712/TT1A,False,,
CT2936/1L,False,,
C1B3641/1,False,,
16785/01A,False,,
BK 6340/F2B,False,,
BK 8273/A2,False,,
C1B3805/1,False,,
C1B3311/1,False,,
CEE4191A/0,False,,
C1B4748A/1,False,,
PFR-J-1893/0,False,,
CT2655/1A,False,,
CT2628/TT1,False,,
16376/01A,False,,
C756-00/U,False,,
CF5146/0,False,,
17034/01B,False,,
CT2661/1,False,,
16768/01A,False,,
CT3137/1,False,,
C1B4038/1M,False,,
C03102F/BH,False,,
CF5464/0,False,,
3000070143/0,False,,
SK3024T/VB,False,,
CT2831/0A,False,,
CEE3522/1,False,,
CT2899/1,False,,
CT2407/2A,False,,
CF5439/0,False,,
CT2315/01,False,,
C1B4468A/1L,False,,
BK 8451/0,False,,
CF5033/0,False,,
CT3003/3,False,,
CT2325/1,False,,
FF 10008/0005,False,,
CMR4421A/1,False,,
CT2870/1,False,,
C1B4333A/1,False,,
BK 8446/12,False,,
CT2997/3,False,,
CT2977/1,False,,
CT2790/1,False,,
C1B4125A/1D,False,,
C1B4545A/1,False,,
BK 7257/B,False,,
CF1058/1,False,,
CT2661/1D,False,,
CF5321/M2125,False,,
C4T3788/XFP1,False,,
C1B4240A/2P,False,,
16900/01A,False,,
C1B4313A/3RECD,False,,
SP100R/TEAL,False,,
CEE4783A/1,False,,
MK3818Q2/100,False,,
CF5393/0,False,,
C1B3648/1,False,,
CT22111/2D,False,,
CT3130/1,False,,
C1B4653A/1,False,,
CF5051/0,False,,
BK 6946/0,False,,
C1B3402/1L,False,,
CT2283/2,False,,
BK 7215/6020M,False,,
C4T3432/TT2,False,,
AM0037/T2,False,,
BK 8516/0,False,,
SP100R/TANG,False,,
2140373/BC2,False,,
13141/01A,False,,
CEE4295A/1,False,,
FF 10009/0002,False,,
CT1430/1,False,,
CT2400/1,False,,
CF5349/0,False,,
C1B3409/1,False,,
CEE4048C/2,False,,
CMR3513/2D,False,,
CT2604/2,False,,
CEE3471/1,False,,
CF5384/0,False,,
CF5021/0,False,,
C1B4654AA/12S,False,,
BK 8120/4661,False,,
CT2801/1,False,,
C1B2949/1,False,,
CT2355/1,False,,
AMER220001/2KK,False,,
CT3040/2,False,,
C1B4438-42/1,False,,
911601/TC75,False,,
BK 5323/B,False,,
BK 8203/1,False,,
CEE3521/1,False,,
C4T3571/FEC1,False,,
CT3068/2,False,,
FF 10008/0014,False,,
C1B4408A/1,False,,
CF5425/TUB,False,,
CT1991/12,False,,
BK 8169/11500,False,,
AM0018/TDC,False,,
BK 8363/0,False,,
CF5278/0,False,,
C1B3131/1,False,,
C1B4619A/1,False,,
AM0037/T5,False,,
DFF446R/S,False,,
C1B3245/1,False,,
BK 8295/0,False,,
CT2887/2,False,,
BK 8428/0,False,,
CEE4092A/2,False,,
CF5518/0,False,,
12635/01AI,False,,
CT22151/1UC,False,,
C7T3290/TT3,False,,
CEE4532A/1,False,,
BK 5323/BW,False,,
CEE2746/1U,False,,
3000070235/0,False,,
BK 3785R/J,False,,
CEE4178A/1,False,,
CT2594/TT1,False,,
FLF465/1,False,,
DFF446R/LP,False,,
C0331F/34,False,,
BK 7180/F,False,,
C8B3734/1,False,,
AM0046/0,False,,
CT1397/6MM,False,,
CT3136/1,False,,
CF6019-TI/0,False,,
C1B3707/1,False,,
C1B4584A/1U,False,,
BK 8475/M,False,,
BK 8548-KD/3,False,,
C2B4163A/1,False,,
CEE3273/2,False,,
C952/06,False,,
CF5442/0,False,,
CT22152/1L,False,,
FJORDSTR-415/1,False,,
DC3945/70,False,,
2140396/BXL,False,,
CF5231/0,False,,
CT2392/1,False,,
C1B4149A/2,False,,
