Style #,Order #,Customer,Roll #,Vendor Roll #,Rack,Qty (yds),Qty (lbs),Good Ea.,Bad Ea.,Received
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,4446517,4446517,110B,31.7,51.0,0.0,0.0,2020-11-13 00:00:01
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,4446518,4446518,110B,31.6,50.8,0.0,0.0,2020-11-13 00:00:01
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,4446519,4446519,110B,31.5,50.3,0.0,0.0,2020-11-13 00:00:01
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,4446520,4446520,110B,31.6,50.3,0.0,0.0,2020-11-13 00:00:01
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,4446521,4446521,110B,32.1,54.1,0.0,0.0,2020-11-13 00:00:01
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,4446522,4446522,110B,31.6,50.3,0.0,0.0,2020-11-13 00:00:01
CT1243-TT3/0,D44465,CTIC - CREATIVE TICKING,4446523,4446523,110B,27.0,43.4,0.0,0.0,2020-11-13 00:00:01
CT2742-1/0,D44525,CTIC - CREATIVE TICKING,4452501,4452501,813,11.8,18.4,0.0,0.0,2020-11-20 00:00:01
CF5007-BORD/0,D44563,"CFAB - CREATIVE FABRIC SERVICE, LLC",4456301,4456301,XO,39.4,51.9,0.0,0.0,2020-11-24 00:00:01
CF5007-BORD/0,D44563,"CFAB - CREATIVE FABRIC SERVICE, LLC",4456304,4456304,XO,42.0,55.0,0.0,0.0,2020-11-24 00:00:01
CF5007-BORD/0,D44563,"CFAB - CREATIVE FABRIC SERVICE, LLC",4456305,4456305,XO,40.0,55.9,0.0,0.0,2020-11-24 00:00:01
CF5007-BORD/0,D44563,"CFAB - CREATIVE FABRIC SERVICE, LLC",4456306,4456306,XO,21.9,30.0,0.0,0.0,2020-11-24 00:00:01
CF5007-CAP/0,D44564,"CFAB - CREATIVE FABRIC SERVICE, LLC",4456403,4456401,XO,39.0,68.1,0.0,0.0,2021-04-20 00:00:01
CF5007-CAP/0,D44564,"CFAB - CREATIVE FABRIC SERVICE, LLC",4456404,4456402,XO,27.0,46.0,0.0,0.0,2021-04-20 00:00:01
CF5007-CAP/0,D44564,"CFAB - CREATIVE FABRIC SERVICE, LLC",4456405,4456403,XO,7.7,20.3,0.0,0.0,2021-04-20 00:00:01
CF5007-CAP/0,D44564,"CFAB - CREATIVE FABRIC SERVICE, LLC",4456406,4456404,XO,3.0,8.6,0.0,0.0,2021-04-20 00:00:01
CF5007-CAP/0,D44564,"CFAB - CREATIVE FABRIC SERVICE, LLC",4456407,4456405,XO,4.5,10.9,0.0,0.0,2021-04-20 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475901,4475901,6019,30.8,52.4,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475902,4475902,6019,32.9,60.5,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475903,4475903,6019,32.6,53.7,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475904,4475904,6019,32.0,56.9,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475905,4475905,6019,31.7,56.9,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475906,4475906,6019,33.5,59.4,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475907,4475907,6019,31.8,58.2,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475908,4475908,6019,30.2,53.6,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475909,4475909,6019,30.4,54.2,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475910,4475910,6019,31.9,56.0,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475911,4475911,6019,30.4,53.5,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475912,4475912,6019,33.4,57.6,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475914,4475914,6019,30.6,54.2,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475915,4475915,6019,31.6,55.3,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475916,4475916,6019,30.1,53.3,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475917,4475917,6019,30.7,51.3,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475918,4475918,6019,32.1,56.2,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475919,4475919,6019,41.4,72.5,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475920,4475920,6019,32.6,55.4,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,4475921,4475921,6019,24.9,43.4,0.0,0.0,2020-12-02 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483401,4483401,A51,32.3,58.8,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483402,4483402,A51,36.1,65.4,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,104483403,4483403,A51,24.0,42.0,0.0,0.0,2020-12-21 09:19:00
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483404,4483404,A51,36.9,60.4,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483405,4483405,A51,35.4,64.3,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483406,4483406,A51,35.5,64.2,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483407,4483407,A51,37.1,58.7,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,104483408,4483408,A51,23.0,42.4,0.0,0.0,2020-12-17 23:29:00
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483409,4483409,A51,38.0,65.0,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483410,4483410,A51,37.0,63.1,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483411,4483411,A51,39.4,65.6,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483412,4483412,A51,41.4,68.4,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483413,4483413,A51,36.7,61.5,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483414,4483414,A51,37.7,63.6,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483415,4483415,A51,32.2,54.3,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483416,4483416,A51,37.7,63.4,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483417,4483417,A51,38.6,63.4,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483418,4483418,A51,37.6,61.8,0.0,0.0,2020-12-04 00:00:01
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,4483419,4483419,A51,12.9,23.0,0.0,0.0,2020-12-04 00:00:01
CT22156-1/0,D44893,CTIC - CREATIVE TICKING,4489311,4489311,6020,12.7,25.0,12.0,0.0,2023-01-20 11:38:19
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489411,4489411,3010B,25.0,52.7,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489412,4489412,3010B,32.0,30.0,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489413,4489413,3010B,25.6,47.5,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489414,4489414,3010B,30.3,57.0,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489415,4489415,3010B,29.9,57.7,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,104489416,4489416,3010B,20.0,43.1,0.0,0.0,2020-12-11 15:02:00
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489417,4489417,3010B,30.0,56.8,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489418,4489418,3010B,25.6,47.9,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489419,4489419,3010B,30.0,55.7,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489420,4489420,3010B,23.1,45.7,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489421,4489421,3010B,31.4,58.1,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489422,4489422,3010B,30.0,57.5,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489423,4489423,3010B,30.0,57.4,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489424,4489424,3010B,30.0,57.4,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489425,4489425,3010B,30.9,57.7,0.0,0.0,2020-12-10 00:00:01
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,4489426,4489426,3010B,13.9,28.2,0.0,0.0,2020-12-10 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495701,4495701,A11,30.5,54.6,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495702,4495702,A11,31.0,53.5,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495703,4495703,A11,30.5,52.1,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495704,4495704,A11,30.3,52.6,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495705,4495705,A11,30.3,54.8,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495706,4495706,A11,30.9,57.0,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495707,4495707,A11,30.1,54.0,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495708,4495708,A11,30.5,53.7,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495709,4495709,A11,30.3,51.6,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495710,4495710,A11,30.0,54.2,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495711,4495711,A11,30.3,52.8,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495712,4495712,A11,30.4,55.4,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495713,4495713,A11,30.7,55.7,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495714,4495714,A11,30.4,56.1,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495715,4495715,A11,30.1,54.1,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495716,4495716,A11,30.2,53.5,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495717,4495717,A11,31.0,55.8,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495718,4495718,A11,30.2,53.0,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495719,4495719,A11,30.3,54.1,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495720,4495720,A11,30.1,52.6,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495721,4495721,A11,30.6,52.4,0.0,0.0,2020-12-11 00:00:01
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,4495722,4495722,A11,13.8,24.4,0.0,0.0,2020-12-11 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498802,4498802,Y34,30.0,51.4,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498803,4498803,Y34,30.0,50.6,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498804,4498804,Y34,30.1,51.9,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498805,4498805,Y34,30.0,52.0,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498806,4498806,Y34,30.0,52.4,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498807,4498807,Y34,30.0,53.1,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498808,4498808,Y34,30.0,54.6,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498809,4498809,Y34,30.0,54.3,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498810,4498810,Y34,30.0,54.4,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498811,4498811,Y34,30.2,54.7,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498812,4498812,Y34,30.0,54.4,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498813,4498813,Y34,30.2,54.2,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498814,4498814,Y34,30.2,54.6,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498815,4498815,Y34,30.8,55.9,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498816,4498816,Y34,30.0,54.6,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498817,4498817,Y34,30.0,54.9,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498818,4498818,Y34,30.0,54.2,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498819,4498819,Y34,30.0,54.3,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498820,4498820,Y34,30.0,54.1,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498821,4498821,Y34,30.0,54.1,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498822,4498822,Y34,31.6,57.3,0.0,0.0,2020-12-16 00:00:01
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,4498823,4498823,Y34,11.8,21.5,0.0,0.0,2020-12-16 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503101,4503101,GY411,33.3,56.8,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503103,4503103,GY411,32.4,54.8,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503105,4503105,GY411,33.6,57.0,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,104503106,4503106,GY411,25.0,40.5,0.0,0.0,2021-01-04 08:35:00
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503108,4503108,GY411,32.6,54.0,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503109,4503109,GY411,33.0,54.8,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503111,4503111,GY411,32.9,54.6,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503112,4503112,GY411,33.9,55.4,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503113,4503113,GY411,31.2,50.9,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,104503114,4503114,GY411,19.0,29.0,0.0,0.0,2020-12-22 13:09:00
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503115,4503115,GY411,33.3,50.2,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503116,4503116,GY411,31.9,52.4,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503117,4503117,GY411,32.0,52.4,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503118,4503118,GY411,32.5,53.0,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,4503119,4503119,GY411,8.2,13.6,0.0,0.0,2020-12-17 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511801,4511801,116B,25.4,47.3,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511802,4511802,116B,25.4,47.5,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511803,4511803,116B,25.2,46.6,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511804,4511804,116B,25.0,46.3,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511805,4511805,116B,25.3,45.8,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511806,4511806,116B,25.0,44.3,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511807,4511807,116B,50.1,44.2,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511808,4511808,116B,25.2,44.3,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511809,4511809,116B,25.1,43.1,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511810,4511810,116B,25.0,42.4,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511811,4511811,116B,25.0,42.8,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511812,4511812,116B,25.1,42.9,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511813,4511813,116B,25.6,43.1,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511814,4511814,116B,30.0,50.6,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511815,4511815,116B,30.0,50.5,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511816,4511816,116B,30.0,51.1,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511817,4511817,116B,30.0,51.3,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511818,4511818,116B,30.0,50.8,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511819,4511819,116B,30.0,50.7,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511820,4511820,116B,29.0,49.8,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511821,4511821,116B,30.2,51.3,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511822,4511822,116B,30.0,50.9,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511823,4511823,116B,30.6,51.4,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511824,4511824,116B,35.0,59.9,0.0,0.0,2020-12-23 00:00:01
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,4511825,4511825,116B,12.8,22.6,0.0,0.0,2020-12-23 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516001,8001,Y18,34.0,9.3,0.0,0.0,2021-02-01 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516002,8002,Y18,82.0,22.4,0.0,0.0,2021-02-01 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516003,8003,Y18,68.0,18.4,0.0,0.0,2021-02-01 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516004,8004,Y18,45.0,12.2,0.0,0.0,2021-02-01 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516005,8005,Y18,62.0,16.8,0.0,0.0,2021-02-01 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516006,8006,Y18,58.0,15.7,0.0,0.0,2021-02-01 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516007,8007,Y18,64.0,17.4,0.0,0.0,2021-02-01 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516008,8008,Y18,56.0,15.3,0.0,0.0,2021-02-01 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516009,8009,Y18,62.0,16.8,0.0,0.0,2021-02-01 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516010,8010,Y18,54.0,14.8,0.0,0.0,2021-02-01 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516011,8011,Y18,64.0,17.3,0.0,0.0,2021-02-01 00:00:01
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",4516012,8012,Y18,60.0,16.3,0.0,0.0,2021-02-01 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520301,4520301,6015,26.1,45.2,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520302,4520302,6015,26.5,46.3,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,104520303,4520303,6015,17.0,27.0,0.0,0.0,2021-01-08 09:29:00
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520304,4520304,6015,29.1,50.6,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520305,4520305,6015,22.5,36.8,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520306,4520306,6015,27.5,45.2,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520307,4520307,6015,20.0,33.4,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520308,4520308,6015,37.4,61.1,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520309,4520309,6015,31.1,50.7,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520310,4520310,6015,31.2,51.0,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520311,4520311,6015,28.6,51.2,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520312,4520312,6015,32.4,49.9,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520313,4520313,6015,31.2,50.2,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520314,4520314,6015,31.8,50.8,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520315,4520315,6015,29.2,47.7,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520316,4520316,6015,32.1,52.3,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520317,4520317,6015,30.4,51.0,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520318,4520318,6015,31.6,50.5,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520319,4520319,6015,23.9,39.0,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520320,4520320,6015,31.3,50.2,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520321,4520321,6015,30.2,49.9,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520322,4520322,6015,32.9,52.6,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520323,4520323,6015,31.4,50.1,0.0,0.0,2021-01-04 00:00:01
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,4520324,4520324,6015,14.7,23.1,0.0,0.0,2021-01-04 00:00:01
