Yarn_ID,BOM_Count,Affected_Styles,Style_List,Total_Percentage,Avg_Percentage
19006.0,4,4,"CT2894/5, CT2894/5B, C4T3577-42/EFP1X, C4T4633-42/EFP1",0.8600000000000001,0.21500000000000002
14816.0,4,4,"708004/0, H39042/R, H40941/0, H40942/0",1.24,0.31
14550.0,4,3,"5050/NATU, 5050-4/PSSBT, 5050-3/PSUDO",1.22,0.305
13928.0,4,2,"DC3901/0, DC3949/0",1.28,0.32
18850.0,4,3,"KBDU600AZ/0, KBDU600K/0, KBDU600K/S",2.0,0.5
13784.0,4,4,"3000070221/0, 3000070228/0, 3000070279/0, 3000070280/0",0.79,0.1975
18717.0,4,3,"CF5119/0, CF5132/0, CF5155/0",2.89,0.7225
14375.0,4,4,"FLF109/TECH, FLF465/TECH, FLF455/C, FLF632/TECH",2.74,0.685
13646.0,4,4,"3000070218/1, CF1086/0, CF1076/0, 3000070230/1",2.47,0.6175
13415.0,4,4,"C0316F/30, C0316F/30R, C0408F/0, C0386F/0",3.29,0.8225
10028.0,4,4,"JQL9005/A, ML5034P/RP, ML7051/A, ML7051/582",0.32,0.08
14221.0,4,3,"FLF201/30PDM, FLF251/PDM, FLF465/1LG",2.49,0.6225
14387.0,4,4,"BK 8193/0, BK 8194/0, BK 8195/0, BK 8196/0",2.36,0.59
14422.0,4,4,"BK 8238/08300, BK 8279/08300, BK 8216/08300, BK 8223/08300",0.96,0.24
14475.0,4,2,"TN-671-01/0, TN-671-01/1.9",1.98,0.495
14699.0,4,2,"CF5017/0, CF5017/T",1.98,0.495
19050.0,4,4,"C1B4654AA/12SK, C1B4654AA/12S, C1B4654AA/12SKK, C1B4654AA/18S",1.12,0.28
14837.0,4,4,"SF01006-V/4599, SF01016-V/8004, SF01035-V/8392, SP00137-V/5837",3.34,0.835
14693.0,4,1,DKQ9098/100R,0.98,0.245
14603.0,4,4,"MK3018PCTD/30F, MK3018PCTD/30U, MK3818PCQK/30F, MK3818PCQK/30U",3.88,0.97
14821.0,4,2,"1631/LN, CF5349/0",0.13,0.0325
14115.0,4,2,"CF2003/0, CF2004/0",1.01,0.2525
14395.0,4,2,"191481-24/0, 191481/0",1.98,0.495
14251.0,4,1,191381/01,0.98,0.245
14687.0,4,4,"C0396F-24/0, C0421F/0, C0396F-28/0, C0404F/0",0.77,0.1925
10673.0,4,4,"3000070245/1, CF5157/0, CF5271/0, CF5198/0",1.13,0.2825
18654.0,4,3,"71400/582LB, CF5079/0, CF5097/0",2.63,0.6575
18417.0,4,2,"BK 8187/B2, BK 8218/71232",0.91,0.2275
14742.0,4,2,"DC3983/FBK, DC3983/FBKM",1.92,0.48
19077.0,4,2,"CF5493/NAT48, CF5491/NAT48",1.75,0.4375
18515.0,4,3,"BK 8304/0, CT2266/TT1NN, C1B4125A/1N",1.5999999999999999,0.39999999999999997
10045.0,4,4,"1217/0, 1217/I, CF5350/0, 1217/IL",0.11,0.0275
14684.0,4,3,"DC3703/CS, DC4027/1, DC4028/0",2.58,0.645
18270.0,4,4,"BK 8548-KD/1, BK 8548-KD/2, BK 8548-KD/3, CF1055/1",0.61,0.1525
12688.0,4,3,"CT2469/1, CT2653/1, C1B4328A/1",0.6900000000000002,0.17250000000000004
14290.0,4,2,"DC3929/0, DC3954/0",1.95,0.4875
18895.0,4,4,"C1B4286A/2REPV, C1B4285A/1REPM, C1B4286A/2REPM, C1B4285A/1REPV",0.32999999999999996,0.08249999999999999
18252.0,4,4,"AM0013/1, CT2255/TT1N, CEE4363A/1, CEE4364A/1",0.7400000000000001,0.18500000000000003
18786.0,4,4,"C1B3894/1, C1B3895/1, C1B3914/1, CEE3915/1",0.62,0.155
18571.0,4,4,"CF1088N/0, CF5134/0, CF5144/0, CF5133/0",2.8000000000000003,0.7000000000000001
12444.0,4,4,"CT2379/0, CT2380/0, CEE3761A/1, C7T4283A/1",1.3900000000000001,0.34750000000000003
14312.0,4,3,"BK 8120/4610, BK 7486/4610, BK 8199/4610",2.15,0.5375
19007.0,4,3,"CF5449/0, CF5507/0, CF5448/0",2.58,0.645
18892.0,4,4,"CT2913/2D, CT2913/2L, CEE3050/1IN, CT4402/2",0.96,0.24
10795.0,4,4,"721SM0627/1, BK 5425/1, 721SM0627/0, BK 5425/0",2.14,0.535
18431.0,4,4,"AMER220010/1C, AMER220010/2U, CT1838/1N, AMER220010/1U",1.2400000000000002,0.31000000000000005
18747.0,4,4,"CEE4590A/1, CF5204/0, C4T3577-42/EFP1R, C1B4741A/1",0.8700000000000001,0.21750000000000003
11679.0,4,4,"3000070298/1, 3000123231/0, 3000070144/0, 3000070187/0",1.49,0.3725
13566.0,4,4,"FF 10008/0003, FF 10008/0003A, FF 10008/0003B, FF 20001/0007",0.51,0.1275
14355.0,4,2,"C0383F/0, C0383F/1",1.98,0.495
14302.0,4,2,"BK 8203/1, F18001/1",1.48,0.37
14088.0,4,4,"12636/01AC, FF 25000/0001, FF 10008/0008, FF 10008/0008A",1.47,0.3675
18749.0,4,3,"CF5140/4, CF5348/0, CF5347/0",1.5,0.375
14906.0,4,2,"GG6029-NA/0, GG6030-NA/0",1.98,0.495
14183.0,4,4,"FF 20000/0004, FF 10009/0004, 17034/01A, FF 10009/0004A",1.04,0.26
14467.0,4,4,"BK 8241/0, BK 8244/0, BK 8247/0, BK 8250/0",3.0,0.75
14840.0,4,3,"5025/48O, 5050/48A, 5025/48OO",1.1600000000000001,0.29000000000000004
18344.0,4,2,"BK 8101/0, CF5363/0",0.65,0.1625
14332.0,4,4,"MK3818PCQK/30, MK3018PCTD/30, MK3018PCTD/30F, MK3818PCQK/30F",0.08,0.02
14371.0,4,4,"BK 8197/0, BK 8192/0, BK 8208/0, BK 8213/0",1.42,0.355
8900.0,4,4,"1217/0, 1217/I, CF5350/0, 1217/IL",0.9299999999999999,0.23249999999999998
14758.0,4,4,"5025/48O, 5050-4/PSREP, 5050-4/PSUDO, 5050-4/PSSBT",1.11,0.2775
14691.0,4,2,"2216RSNH/0, 3000070172/1",1.99,0.4975
13245.0,4,4,"ATG-66BLK/CA, ATG-66/B, ATG-66BLK/0, ATG-66BLK/C",0.96,0.24
18446.0,4,1,BK 8229/0,0.96,0.24
12216.0,4,4,"CT2968/1, CT2969/1, CT3003/5, C1B4223A/1",0.5900000000000001,0.14750000000000002
18185.0,4,4,"C1B3583/1, C1B3585/1, C1B3553/1, C1B3587/1",0.89,0.2225
14629.0,4,2,"DC3983/BK, DC3375/0",1.46,0.365
14766.0,4,4,"19001/01D, 19001/01D1, 19001/01D2, 19001/01D3",1.96,0.49
14417.0,4,4,"BK 8238/08300, BK 8279/08300, BK 8216/08300, BK 8223/08300",0.96,0.24
13238.0,4,4,"FL2646/UU, FL2646 2624/01, FL2646-1.5/U, FL2646-1.5/0",2.4,0.6
14463.0,4,4,"BK 8240/0, BK 8243/0, BK 8246/0, BK 8249/0",3.0,0.75
14163.0,4,4,"C0332F//1IV, C0332F//1IVL, C0332F/FX1, C0332F/FX3",3.56,0.89
18441.0,4,4,"70798/A, CT2971/1, CT2944/1A, CT2962/1",1.47,0.3675
18765.0,4,4,"C1B3679/1A, C1B3681/1A, C1B3681/1O, C1B3679/1O",0.21999999999999997,0.05499999999999999
18281.0,4,4,"CT2040/TT1S, CT2041/TT1B, CT2041/TT1S, CT2390/1",0.8,0.2
14094.0,4,4,"MK3018PCTD/0, MK3018PCTD/30, MK3818PCQK/30M, MK3818PCQK/30",3.88,0.97
14400.0,4,4,"BK 8324/0, SF00950/6621K, SF01005/4148I, SF01006/4599K",3.3200000000000003,0.8300000000000001
13841.0,4,2,"3000131454/1, TTNA1/0",0.55,0.1375
18885.0,4,4,"CF5387/0, CF5423/0, CF5414/0, CF5409/0",0.35,0.0875
18390.0,4,1,BK 8181/0,0.9700000000000001,0.24250000000000002
18662.0,4,3,"DFF446J/P, DFF446R/LP, CF5389/0",2.69,0.6725
11530.0,4,4,"12636/01AA, 12130/01Y, 13865/01L, FF78/011",2.0999999999999996,0.5249999999999999
18505.0,4,4,"BK 8169/11903, BK 8169/B03, BK 8205/C03, BK 8169/C03",0.8,0.2
18787.0,4,4,"C1B4230A/2REP, C1B4095A/1REP, C1B4094C/2REP, C1B4229A/2REP",0.4,0.1
18607.0,4,4,"CF5246/0, CF5247/0, JB38/1, RB38/1",4.0,1.0
13617.0,4,4,"3000070204/0, 3000070265/1, 3000070271/1, 3000070205/1",2.24,0.56
18010.0,4,2,"CF8040/BLK, CF8040/BLK1",1.16,0.29
18698.0,4,2,"71245B/C, 71246/PC",1.02,0.255
18529.0,4,2,"840000/0, BK 8348/1",1.62,0.405
99999.0,4,4,"1903LONG/PUR, 2008LONG/PUR, 310021TUR/0000, PURFAB/0",4.0,1.0
18931.0,4,4,"C1B4392A/1, C1B4401A/1, C1B4409A/1, C1B4405A/1",0.49,0.1225
14722.0,4,1,C0331F/1BB,0.98,0.245
14841.0,4,4,"GG6025/NA, GG6028-H/0, GG6028-L/0, GG6028-M/0",4.0,1.0
18907.0,4,2,"CEE4316A/1, CEE4315A/1",0.78,0.195
14469.0,4,2,"DC3985/0, DC3994/0",1.92,0.48
14784.0,4,2,"CF6018/2, CF6019/2",1.9800000000000002,0.49500000000000005
18813.0,4,2,"CF5439/0, CF5439/BKT2",1.0,0.25
11020.0,4,4,"3000129718/0, 3000070211/1, 3000070231/1, 3000070228/0",1.79,0.4475
18884.0,4,3,"DFF446J/B, DFF446R/B, CF5389/B",2.69,0.6725
18100.0,3,3,"CT1519/1, CT1519/1CP, CT1519/1C",1.2000000000000002,0.4000000000000001
12690.0,3,1,19474/0,0.98,0.32666666666666666
18461.0,3,3,"CF1032/0, CF1039/0, CF1040/0",0.68,0.22666666666666668
14423.0,3,3,"BK 8216/12700, BK 8238/12722, BK 8279/12722",0.73,0.24333333333333332
14851.0,3,2,"C0434F/0, C0435F/0",1.6400000000000001,0.5466666666666667
18367.0,3,3,"BK 8336/2, CT2291/3, CT2542/1",2.06,0.6866666666666666
19001.0,3,1,AM0059/0,0.98,0.32666666666666666
14078.0,3,3,"DKQ7278/CC, DKQ7278/T, JL5074/CC",0.82,0.2733333333333333
12595.0,3,2,"BK 8343/0, CMR4344/3D",0.83,0.27666666666666667
19045.0,3,1,JC24/4,0.99,0.33
10677.0,3,2,"130000/33P, 910001/ST1",1.31,0.4366666666666667
12269.0,3,2,"CT2649/1, CT2650/1",0.36000000000000004,0.12000000000000001
14437.0,3,2,"BK 7486/09730, BK 8120/09730",1.4500000000000002,0.4833333333333334
9859.0,3,3,"CT22150/WCU, BK 8228/0, CT1397/6U",1.04,0.3466666666666667
18935.0,3,3,"C1B4350A/1C, C1B4350A/1L, C1B4350A/1M",0.48,0.16
6787.0,3,3,"BK 6377/0, BK 6378/0, BK 6379/0",3.0,1.0
14099.0,3,3,"C0332F//1IV, C0332F//1IVL, C0332F/1UN",0.03,0.01
9254.0,3,3,"CF5081/U, CF5427/0, CF5248/UU",2.54,0.8466666666666667
14624.0,3,3,"MK3818PCQK/30U, MK3018PCTD/30U, MK3818PCQK/30M",0.06,0.02
18440.0,3,3,"CT2528/TT1L, CT2528/TT1, CT2528/TT2",0.75,0.25
13255.0,3,2,"BK 8268/1, BK 8275/1",0.73,0.24333333333333332
18962.0,3,3,"CF5388/STR1, CT4776/0, CMR4344/3A",1.54,0.5133333333333333
14707.0,3,3,"BK 8419/0, BK 8419/1, BK 8423/0",1.48,0.49333333333333335
18970.0,3,2,"71246D/0, 71400/582LP",1.6300000000000001,0.5433333333333333
18960.0,3,3,"C1B4545A/1, C1B4545A/1O, CEE4722A/1",0.8400000000000001,0.28
14495.0,3,3,"BK 7385/67122, BK 8201/67122, BK 8205/67122",1.32,0.44
18875.0,3,3,"CEE4694A/1, C1B4355A/1, CEE4756A/1",0.9199999999999999,0.30666666666666664
13751.0,3,2,"C0384F/0, BK 8414/0",1.08,0.36000000000000004
14430.0,3,2,"BK 8120/34180, BK 7486/34180",1.44,0.48
12394.0,3,3,"CT2450/1, CT2434/R, CT3772/1",1.8900000000000001,0.63
4028.0,3,3,"BK 8189/0, BK 8190/0, BK 8422/0",2.41,0.8033333333333333
14754.0,3,3,"BK 8531/B, BK 8531OW/B, BK 8531/0",1.23,0.41
14275.0,3,3,"DK-2832/01, DK-2832/02, DK-2832/03",3.0,1.0
14314.0,3,3,"1631/LN, 1631/L, CF5349/0",0.64,0.21333333333333335
12145.0,3,3,"C5T4353A/TT1B, C5T4474/TT1, CT2686/TT2BL",0.76,0.25333333333333335
14903.0,3,3,"AM0028/3L, AM0037/T2, CT4776/0",2.58,0.86
13961.0,3,3,"CK8514/0, MT101493-F/0, S146203/0",3.0,1.0
12368.0,3,3,"FL2646-1.5/0, FL2646/UU, FL2646 2624/01",0.8700000000000001,0.29000000000000004
18789.0,3,2,"C1B3921/1, C1B3938/1",0.6000000000000001,0.20000000000000004
14569.0,3,3,"BK 8306/1, BK 8318/0, BK 8342/0",1.49,0.49666666666666665
14820.0,3,2,"CF6019-TI/0, CF6020-TI/0",1.97,0.6566666666666666
14756.0,3,1,IPP525/3,0.99,0.33
14447.0,3,2,"BK 8217/70830, BK 8220/70830",0.74,0.24666666666666667
18503.0,3,3,"BK 8408/0, BK 8409/0, BK 8169/A22",1.7800000000000002,0.5933333333333334
14135.0,3,3,"BK 8053/0, BK 8053/1, BK 8053/2",1.71,0.57
14746.0,3,2,"CF5017/3, CF5035/1",1.97,0.6566666666666666
18772.0,3,2,"AM0031/F1, AM0038/0",1.6700000000000002,0.5566666666666668
19040.0,3,1,JC24/3,0.99,0.33
18694.0,3,2,"C1B4654AA/12SKK, CF5105/OE",1.27,0.42333333333333334
18864.0,3,3,"KBDU602C/0, KBDU602H/0, KRDZ600DZ/0",1.5,0.5
19008.0,3,3,"CF5443/0, CF5444/0, CF5445/0",2.52,0.84
14726.0,3,2,"CF5034/LN25, CF5035/LN25",1.97,0.6566666666666666
12593.0,3,2,"C591-12/0, C808-00/0",1.54,0.5133333333333333
11707.0,3,3,"CT2494/1, CT2624/2, CT2672/2",0.8,0.26666666666666666
12504.0,3,2,"BK 7486/4351, BK 8120/4351",1.44,0.48
14316.0,3,3,"C991/01, C992/01, C993/01",3.0,1.0
14905.0,3,3,"AM0003/8, AM0028/6L, AM0037/T4",3.0,1.0
14127.0,3,2,"DC3894/1, DC3995/0",1.95,0.65
18634.0,3,3,"CF5111/0, BK 8415/3LC2, CF5183/0",0.11,0.03666666666666667
14429.0,3,3,"BK 7383/00300, BK 8201/00311, BK 8205/00300",1.27,0.42333333333333334
18447.0,3,3,"CT2715/1, CT2714/1, CT2730/1",1.72,0.5733333333333334
14245.0,3,3,"1474/0, 1474/582L, PD0001/0",2.67,0.89
18155.0,3,3,"CT1951/5, CT2592/1, CT2593/1",1.65,0.5499999999999999
18736.0,3,2,"CF5192/0, CF5199/0",1.81,0.6033333333333334
14379.0,3,3,"BK 8187/10490, BK 8187/10491, BK 8187/0490",1.56,0.52
14863.0,3,1,AM0045/0,0.99,0.33
14449.0,3,2,"BK 8220/71720, BK 8217/71720",0.74,0.24666666666666667
14924.0,3,3,"BK 8561/0, BK 8561/T, BK 8549/1",1.08,0.36000000000000004
13072.0,3,3,"DC3837/0, DC3998/0, DC4043/0",0.18,0.06
12038.0,3,3,"CT2694/2, CT2698/2, C2B3353/1",0.23,0.07666666666666667
18562.0,3,3,"CF5009/0, CF5010/0, CF5011/0",3.0,1.0
14277.0,3,2,"DC3922/01, DC3924/01",1.6300000000000001,0.5433333333333333
19076.0,3,1,JC24/5,0.99,0.33
14367.0,3,3,"5030/48, 5025/48, GM-9900-000PK/1",0.49,0.16333333333333333
13769.0,3,3,"BK 8175/1, BK 8176/1, BK 8173/1",1.6800000000000002,0.56
18630.0,3,3,"CT3076/4, C1B3230/2, C7T3291/TT1",0.89,0.2966666666666667
13137.0,3,3,"P-R-625/01, TN-394/01, P-SP-5944/0",1.7999999999999998,0.6
13102.0,3,3,"ML7051/582, ML7051/1, ML7051/A",1.13,0.37666666666666665
12956.0,3,3,"CT2472/7, CT2472/5, CT2389/0",0.75,0.25
19068.0,3,3,"C1B4332A/1K, C1B4654AA/12SKK, C1B4654AA/12SK",1.27,0.42333333333333334
14450.0,3,2,"BK 8217/71720, BK 8220/71720",0.72,0.24
14470.0,3,2,"DC3991/0, DC4026/0",1.8199999999999998,0.6066666666666666
13932.0,3,3,"3000070235/0, 3000070235/1, 3000243174/0",0.55,0.18333333333333335
14389.0,3,1,DC3978/0,0.9800000000000001,0.3266666666666667
18952.0,3,3,"C4T4131/TT1V, CT1703/TT3V, CT2686/TT2V",0.94,0.3133333333333333
12237.0,3,3,"CT2386/0, CT2394/0, CT2434/0",1.6800000000000002,0.56
18981.0,3,2,"CEE4536A/1, CEE4539A/1",0.71,0.23666666666666666
18178.0,3,3,"CT2335/01, CT2258/0, CT2352/1",1.39,0.4633333333333333
18513.0,3,3,"C1B4488A/1, CEE3581/2, CEE4482A/1",0.39,0.13
14607.0,3,2,"TN-647-01/P, CF5264-SIG/0",1.96,0.6533333333333333
4023.0,3,2,"BK 8153/1, BK 8154/1",1.99,0.6633333333333333
18806.0,3,1,CT2155/1P,0.98,0.32666666666666666
10659.0,3,3,"CF5257/0, 3000123179/0, CF5258/0",2.37,0.79
12975.0,3,3,"DC3703/0, DC3943/1, DC3965/0",1.9200000000000002,0.64
13435.0,3,3,"ATG-65C/NC, ATG-65C/NCCL, ATG-65C/NCL",0.06,0.02
18834.0,3,1,CT2155/1N,0.98,0.32666666666666666
13710.0,3,3,"3000070188/0, 3000070211/1, 3000070221/0",1.44,0.48
14482.0,3,1,C0390F/0,0.99,0.33
14485.0,3,3,"AM0002/0, AM0002/T, AM0024/0",2.52,0.84
11296.0,3,3,"CF1058/1, CF1052/1, CF1059/1",0.71,0.23666666666666666
18626.0,3,3,"C1B4334A/1, C1B4339A/1, C1B4328A/1",0.3,0.09999999999999999
14479.0,3,3,"DC3988/0, DC3989/0, DC4020/0",3.0,1.0
14311.0,3,2,"BK 7486/4661, BK 8120/4661",1.44,0.48
14403.0,3,3,"C897-17/0, C897-19/0, C897-18/0",2.69,0.8966666666666666
14438.0,3,2,"BK 7486/07780, BK 8120/07780",1.44,0.48
14155.0,3,3,"OJ-7000/0, OJS-3033/0, CS-M-9955/0",0.15000000000000002,0.05000000000000001
19059.0,3,3,"CK3013Q14L/P, CK309T14L/P, CK3813K14L/P",3.0,1.0
18140.0,3,2,"CT2677/3, CT2633/1",0.8200000000000001,0.2733333333333334
18883.0,3,2,"CEE4756A/1, CF5092/1U",1.04,0.3466666666666667
14418.0,3,3,"BK 8216/12700, BK 8238/12722, BK 8279/12722",0.73,0.24333333333333332
14188.0,3,3,"13236/01A, 13294/01A, FF 25001/0003",1.5,0.5
18825.0,3,3,"C1B3941/1U, C1B3912/1U, C1B3941/1T",0.94,0.3133333333333333
14655.0,3,1,IPP525/0,0.99,0.33
14833.0,3,2,"GG6019-GR/0, GG6020-GR/0",1.9700000000000002,0.6566666666666667
14862.0,3,2,"BK 8542/0, BK 8560/0",1.99,0.6633333333333333
14788.0,3,3,"CF5392/A, 3000244776/0, CF5193/C",1.56,0.52
11429.0,3,3,"C1B4072A/1, CT2668/2, C1B4152A/1",0.32999999999999996,0.10999999999999999
18890.0,3,2,"C1B4357A/1, C4T4456A/1",0.6499999999999999,0.21666666666666665
14815.0,3,3,"H39041/R, 707999/0, H40941/0",2.04,0.68
12703.0,3,3,"C871/25, N890/0, N890/T",2.7,0.9
10881.0,3,2,"DC4033/0, DC4034/0",1.51,0.5033333333333333
14720.0,3,2,"CF5034/LN15, CF5035/LN15",1.97,0.6566666666666666
18859.0,3,1,CT2155/1NN,0.98,0.32666666666666666
18111.0,3,3,"CT0825/1OPU, CT2283/2, CT1377/2",0.48,0.16
14907.0,3,2,"GG6019-BK/BKV, GG6020-BK/V",1.9700000000000002,0.6566666666666667
14448.0,3,2,"BK 8217/70830, BK 8220/70830",0.72,0.24
14724.0,3,2,"CF5034/LN20, CF5035/LN20",1.97,0.6566666666666666
14660.0,3,1,IPP525/2,0.99,0.33
19093.0,3,3,"CF5519/0, CF5521/0, CF5525/0",0.66,0.22
14714.0,3,2,"CF5017/2, CF5029/0",1.9700000000000002,0.6566666666666667
14767.0,3,2,"DC4046/0, DC4050/0",1.4,0.4666666666666666
18762.0,3,3,"CF5373/20TF, RB20/3, CF5320/20TF",1.59,0.53
18668.0,3,3,"CF2007/0, DFF446J/S, DFF446R/S",2.98,0.9933333333333333
12695.0,3,2,"CT4650/0, CT4651/0",1.99,0.6633333333333333
13988.0,3,3,"C0319F/2624S, C0319F/0, C0319F/2624",1.2000000000000002,0.4000000000000001
18568.0,3,3,"CF5013/0, DFF3793/N, DFF3793R/N",2.98,0.9933333333333333
18844.0,3,1,C1B4098A/1,0.43,0.14333333333333334
12225.0,3,2,"FF78/005, FF 20001/0005",1.25,0.4166666666666667
18715.0,3,2,"911601/TCFAB, CF5245/0",1.99,0.6633333333333333
18224.0,3,3,"BK 8173/1, BK 8175/1, BK 8176/1",1.12,0.37333333333333335
14496.0,3,2,"BK 8120/6712, BK 7486/6712",1.4300000000000002,0.47666666666666674
18418.0,3,3,"BK 8201/90622, BK 8201/67122, BK 8223/12322",0.9299999999999999,0.31
18867.0,3,3,"CEE4141A/1, CEE4226A/1, CEE4226A/1U",0.38,0.12666666666666668
14141.0,3,3,"C0332F/1UN, C0332F/1UP, C0332F/FX",2.67,0.89
18268.0,3,2,"CT2039/1S, CT2040/TT1S",1.3399999999999999,0.4466666666666666
18670.0,3,3,"C1B3322/1, CT2890/2M, CSP3265/2 ",1.21,0.4033333333333333
12487.0,3,3,"ML7051/582, ML7051/A, JQL9005/A",1.52,0.5066666666666667
14468.0,3,1,IPP525/1,0.99,0.33
18821.0,3,3,"C1B3957/1, C1B4056/1, C1B4007/1",0.4600000000000001,0.15333333333333335
14824.0,3,2,"CF6019-FN/0, CF6020-FN/0",1.97,0.6566666666666666
18246.0,3,3,"CT2452/1, 17404/01A, 17438/01A",1.33,0.44333333333333336
14231.0,3,2,"3000070157/0, 3000123129/1",1.45,0.48333333333333334
18637.0,3,2,"CF5043/0, CF5423/0",1.77,0.59
14415.0,3,3,"2094/CC, 1418/PC, CT0246/L",0.38,0.12666666666666668
6938.0,3,3,"TN-794-01/0, GM9900-000S/1, BK 8201/00311",1.35,0.45
14339.0,3,2,"DC3373/T499F, DC3669/T499F",0.98,0.32666666666666666
13812.0,3,3,"ATG-65C/NC, ATG-65C/NCCL, ATG-65C/NCL",1.0499999999999998,0.3499999999999999
11195.0,3,3,"BK 8415/0, CF5006/0, BK 8303/0",2.49,0.8300000000000001
18777.0,2,2,"CF5270/0, CF5279/0",0.43000000000000005,0.21500000000000002
14649.0,2,1,DC3373/P499L,0.48,0.24
14715.0,2,2,"FLF110/MA, FLF633/MA582",1.98,0.99
18608.0,2,2,"CT2996/4, C1B3240/2",0.6399999999999999,0.31999999999999995
14879.0,2,1,TN-647-01/I,1.0,0.5
18525.0,2,1,CF1084/0 ,0.46,0.23
14233.0,2,1,C632/02,0.48,0.24
14876.0,2,1,GG6019-RY/0,0.99,0.495
18934.0,2,2,"R41985/0, CEE4501A/1",1.1,0.55
14796.0,2,1,C0421F/0,0.8600000000000001,0.43000000000000005
13234.0,2,2,"130000/33P, 910001/ST1",0.43,0.215
18476.0,2,2,"CT2743/1, CT2723/1",0.5,0.25
11656.0,2,2,"FL2646/0, FL2646-1.5/U",0.5900000000000001,0.29500000000000004
14667.0,2,2,"BK 8169/11700, BK 8169/11722",0.78,0.39
14933.0,2,1,TN-647-01/S,1.0,0.5
18702.0,2,1,AM0031/F,0.99,0.495
13883.0,2,1,3000070172/0,0.99,0.495
14653.0,2,1,C0033F/36,0.99,0.495
18340.0,2,2,"CT1477/1U4PT, CT2339/1",0.8,0.4
14763.0,2,2,"BK 8443/12, BK 8446/12",2.0,1.0
14189.0,2,2,"FF 10008/0012, FF 10008/0012A",0.5,0.25
18684.0,2,2,"C1B3388/1, C1B3379/1",0.42000000000000004,0.21000000000000002
14520.0,2,1,BK 8290/BLACK,0.52,0.26
10866.0,2,1,5158/0,0.99,0.495
4266.0,2,2,"5205/P, BK 7180/0",2.0,1.0
18602.0,2,2,"BK 8435/0, BK 8436/0",2.0,1.0
18174.0,2,2,"BK 8158/01, BK 8158R/01",2.0,1.0
14360.0,2,1,12597/03AZ,0.55,0.275
18906.0,2,2,"CEE4315A/1, CEE4316A/1",0.39,0.195
18986.0,2,2,"C1B4597A/1, CMR4640A/1",0.18,0.09
14894.0,2,1,SP100R/TEAL,1.0,0.5
8665.0,2,2,"1028/0, 1474/0",0.16,0.08
12858.0,2,1,C03056F/0,0.19,0.095
13845.0,2,2,"CF5178/0, 3000070298/1",0.74,0.37
14473.0,2,2,"JQL9000/U, JQL9000/UI",0.24,0.12
14910.0,2,2,"AM0003/11, AM0037/T3",2.0,1.0
14237.0,2,2,"BK 7385/76100, BK 8110/S",0.81,0.405
12432.0,2,2,"FLF600/MIB, CF8040/BLK1",1.39,0.695
14880.0,2,2,"5025/48O, 5025/48OO",0.2,0.1
14932.0,2,2,"BK 8563/0, BK 8564/0",1.01,0.505
18181.0,2,2,"CT2388/1, CT2597/2",0.31,0.155
18275.0,2,2,"2140395/PD, 2140372/PD",1.74,0.87
14688.0,2,2,"5205/PA, BK 7180/PA",2.0,1.0
18685.0,2,2,"CF5078/0, 1418/0",1.37,0.685
18779.0,2,2,"1418/P, 1418/PC",1.74,0.87
14578.0,2,2,"DC4008/0, DC4013/0",1.06,0.53
18490.0,2,2,"BK 8205/B00, BK 8269/C00",0.81,0.405
4018.0,2,2,"BK 8163/01, BK 8164/01",2.0,1.0
14322.0,2,2,"BK 8186/0, BK 8187/0",0.95,0.475
13285.0,2,2,"CF5114/1, CF5338/0",1.03,0.515
14919.0,2,2,"AM0028/7L, AM0037/T5",2.0,1.0
18640.0,2,2,"AM0020/0, AM0021/0",1.0,0.5
13343.0,2,2,"D5896/0, D5896/U",0.68,0.34
11430.0,2,2,"DC3945/01, DC3945/70",1.79,0.895
13331.0,2,1,BK 6430/COYC,0.5700000000000001,0.28500000000000003
11266.0,2,2,"BK 8023/B, BK 8161/01",0.33999999999999997,0.16999999999999998
10635.0,2,2,"JL2701/55H, JL2701/55",1.76,0.88
18097.0,2,2,"CT2433/1, CT2459/1",0.49,0.245
14235.0,2,1,DC4046/C,0.95,0.475
14196.0,2,1,3000070153/1,0.99,0.495
13853.0,2,2,"3000070136/0, 3000070274/1",0.92,0.46
18869.0,2,2,"910001/ST2, 910001/STR",0.51,0.255
14194.0,2,1,D6901/0,0.99,0.495
14785.0,2,1,BK 8474/0,0.54,0.27
14802.0,2,2,"C0332F/P, C0332F/P1",1.78,0.89
12329.0,2,2,"CT2383/0, C1B3646/1",0.99,0.495
14130.0,2,2,"C685-04/0, N816/0",2.0,1.0
14234.0,2,1,BK 8006/NGR,0.43,0.215
18995.0,2,2,"CEE4528A/1, CEE4550A/1",0.45999999999999996,0.22999999999999998
14157.0,2,1,CS-M-9955/0,0.95,0.475
14850.0,2,1,CF5368/0,0.99,0.495
13897.0,2,1,3000070166/0,1.0,0.5
11237.0,2,2,"C1B4772A/1, C1B3690/1",0.08,0.04
18456.0,2,2,"CF5159/0, CF5082/0",0.44,0.22
13399.0,2,1,CF5106/0,0.99,0.495
14406.0,2,2,"DC3980/1, DC3980/2",0.1,0.05
14855.0,2,2,"205FLX2006/9M, 205FLX2006/M",0.87,0.435
14733.0,2,2,"19000/01A, BK 7215/6020",0.1,0.05
10624.0,2,2,"5475/582L, 5475/H350C",0.7,0.35
14904.0,2,2,"AM0003/7, AM0028/4L",2.0,1.0
14464.0,2,2,"BK 8245/0, BK 8251/0",1.0,0.5
