Style #,Order #,Customer,Roll #,Vendor Roll #,Rack,Qty (yds),Qty (lbs),Good Ea.,Bad Ea.,Received
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378009,13-A,UNCUT NO SHIP,53.0,11.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378010,13-B,UNCUT NO SHIP,53.0,11.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378011,14-A,UNCUT NO SHIP,55.0,14.3,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378012,14-B,UNCUT NO SHIP,55.0,14.3,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378013,15-A,UNCUT NO SHIP,63.0,13.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378014,15-B,UNCUT NO SHIP,63.0,13.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378015,16-A,UNCUT NO SHIP,60.0,11.9,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378016,16-B,UNCUT NO SHIP,60.0,11.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378017,17-A,UNCUT NO SHIP,60.0,15.3,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378018,17-B,UNCUT NO SHIP,60.0,15.2,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378019,18-A,UNCUT NO SHIP,61.0,13.2,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378020,18-B,UNCUT NO SHIP,61.0,13.2,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378021,19-A,UNCUT NO SHIP,60.0,13.3,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378022,19-B,UNCUT NO SHIP,60.0,13.2,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378023,2-A,UNCUT NO SHIP,59.0,11.1,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378024,2-B,UNCUT NO SHIP,59.0,11.1,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378025,20-A,UNCUT NO SHIP,60.0,13.1,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378026,20-B,UNCUT NO SHIP,60.0,13.0,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378027,21-A,UNCUT NO SHIP,64.0,13.5,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378028,21-B,UNCUT NO SHIP,64.0,13.5,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378029,22-A,UNCUT NO SHIP,61.0,13.2,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378030,22-B,UNCUT NO SHIP,61.0,13.1,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378031,23-A,UNCUT NO SHIP,60.0,15.4,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378032,23-B,UNCUT NO SHIP,60.0,15.3,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378033,24-A,UNCUT NO SHIP,60.0,15.7,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378034,24-B,UNCUT NO SHIP,60.0,15.6,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378035,25-A,UNCUT NO SHIP,60.0,14.1,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378036,25-B,UNCUT NO SHIP,60.0,14.0,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378037,26-A,UNCUT NO SHIP,60.0,13.5,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378038,26-B,UNCUT NO SHIP,60.0,13.4,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378039,27-A,UNCUT NO SHIP,62.0,13.7,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378040,27-B,UNCUT NO SHIP,62.0,13.7,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378041,28-A,UNCUT NO SHIP,54.0,11.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378042,28-B,UNCUT NO SHIP,54.0,11.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378043,29-A,UNCUT NO SHIP,40.0,8.7,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378044,29-B,UNCUT NO SHIP,40.0,8.6,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378045,3-A,UNCUT NO SHIP,46.0,9.2,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378046,3-B,UNCUT NO SHIP,46.0,9.1,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378047,30-A,UNCUT NO SHIP,60.0,14.0,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378048,30-B,UNCUT NO SHIP,60.0,13.9,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378049,31-A,UNCUT NO SHIP,59.0,13.0,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378050,31-B,UNCUT NO SHIP,59.0,13.0,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378051,32-A,UNCUT NO SHIP,60.0,13.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378052,32-B,UNCUT NO SHIP,60.0,13.7,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378053,33-A,UNCUT NO SHIP,60.0,14.5,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378054,33-B,UNCUT NO SHIP,60.0,14.4,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378055,34-A,UNCUT NO SHIP,66.0,15.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378056,34-B,UNCUT NO SHIP,66.0,15.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378057,35-A,UNCUT NO SHIP,60.0,13.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378058,35-B,UNCUT NO SHIP,60.0,13.7,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378059,36-A,UNCUT NO SHIP,60.0,14.0,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378060,36-B,UNCUT NO SHIP,60.0,14.0,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378061,37-A,UNCUT NO SHIP,60.0,14.0,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378062,37-B,UNCUT NO SHIP,60.0,13.9,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378063,38-A,UNCUT NO SHIP,60.0,14.2,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378064,38-B,UNCUT NO SHIP,60.0,14.1,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378065,39-A,UNCUT NO SHIP,60.0,13.7,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378066,39-B,UNCUT NO SHIP,60.0,13.6,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378067,4-A,UNCUT NO SHIP,59.0,11.4,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378068,4-B,UNCUT NO SHIP,59.0,11.4,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378069,40-A,UNCUT NO SHIP,60.0,13.6,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378070,40-B,UNCUT NO SHIP,60.0,13.5,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378071,41-A,UNCUT NO SHIP,60.0,13.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378072,41-B,UNCUT NO SHIP,60.0,13.7,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378073,42-A,UNCUT NO SHIP,58.0,13.2,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378074,42-B,UNCUT NO SHIP,58.0,13.1,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378075,5-A,UNCUT NO SHIP,59.0,11.6,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378076,5-B,UNCUT NO SHIP,59.0,11.6,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378077,6-A,UNCUT NO SHIP,59.0,12.5,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378078,6-B,UNCUT NO SHIP,59.0,12.4,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378079,7-A,UNCUT NO SHIP,60.0,13.5,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378080,7-B,UNCUT NO SHIP,60.0,13.4,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378081,8-A,UNCUT NO SHIP,58.0,12.8,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378082,8-B,UNCUT NO SHIP,58.0,12.7,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378083,9-A,UNCUT NO SHIP,60.0,13.5,0,0,6/20/2024
CF5380-0/SFRW,D63780,"CFAB - CREATIVE FABRIC SERVICE, LLC",006378084,9-B,UNCUT NO SHIP,60.0,13.4,0,0,6/20/2024
CF5393-0/RF,D64056,"CFAB - CREATIVE FABRIC SERVICE, LLC",206405603,4056 RW03,GR017,64.0,40.8,0,0,11/15/2024
CF5392-0/0,D64079,"CFAB - CREATIVE FABRIC SERVICE, LLC",006407902,7002,R135,93.0,46.5,0,0,7/25/2024
CF5392-0/0,D64079,"CFAB - CREATIVE FABRIC SERVICE, LLC",006407903,7003,R135,96.0,49.1,0,0,7/25/2024
CF5392-0/0,D64079,"CFAB - CREATIVE FABRIC SERVICE, LLC",006407905,7005,R135,94.0,47.5,0,0,7/25/2024
CF5392-0/0,D64079,"CFAB - CREATIVE FABRIC SERVICE, LLC",006407906,7006,R135,102.0,51.2,0,0,7/25/2024
CF5398-BK/CDF,D64449,"CFAB - CREATIVE FABRIC SERVICE, LLC",006444901,BK01001,R370,35.0,23.3,0,0,8/14/2024
CF5398-BK/CDF,D64449,"CFAB - CREATIVE FABRIC SERVICE, LLC",106444902,BK01002,SR5,10.0,7.4,0,0,6/3/2025
CF5398-BK/CDF,D64449,"CFAB - CREATIVE FABRIC SERVICE, LLC",206444902,BK01002,SR5,35.0,22.6,0,0,6/3/2025
C1B3198-1/0,D64542,CTIC - CREATIVE TICKING,006454214,6454214,131B,20.0,52.0,0,0,7/31/2024
C1B3198-1/0,D64542,CTIC - CREATIVE TICKING,006454215,6454215,131B,20.6,52.0,0,0,7/31/2024
C1B3198-1/0,D64542,CTIC - CREATIVE TICKING,006454216,6454216,131B,20.4,52.0,0,0,7/31/2024
C1B3198-1/0,D64542,CTIC - CREATIVE TICKING,006454217,6454217,131B,20.0,51.6,0,0,7/31/2024
C1B3198-1/0,D64542,CTIC - CREATIVE TICKING,006454218,6454218,131B,20.6,52.0,0,0,7/31/2024
C1B3198-1/0,D64542,CTIC - CREATIVE TICKING,006454219,6454219,131B,16.4,41.0,0,0,7/31/2024
C1B3198-1/0,D64542,CTIC - CREATIVE TICKING,006454220,6454220,131B,16.6,41.0,0,0,7/31/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466601,6466601,109B,20.3,51.7,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466602,6466602,109B,20.3,50.2,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466604,6466604,109B,20.3,50.6,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466605,6466605,109B,20.3,50.0,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466606,6466606,109B,20.6,50.6,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466607,6466607,109B,20.2,50.0,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466608,6466608,109B,20.4,50.4,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466609,6466609,109B,20.6,50.4,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466610,6466610,109B,20.3,50.0,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466611,6466611,109B,20.0,49.4,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466612,6466612,109B,20.0,49.6,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466613,6466613,109B,20.4,50.3,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466614,6466614,109B,21.5,53.2,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466615,6466615,109B,21.3,51.3,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466616,6466616,109B,20.0,48.8,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466617,6466617,109B,20.6,51.2,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466618,6466618,109B,20.2,50.0,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466619,6466619,109B,20.7,50.7,0,0,8/9/2024
C1B3198-1/0,D64666,CTIC - CREATIVE TICKING,006466620,6466620,109B,16.7,41.0,0,0,8/9/2024
C1B3198-1/0,D64702,CTIC - CREATIVE TICKING,006470204,6470204,A13,52.2,64.6,0,0,8/13/2024
C1B3198-1/0,D64702,CTIC - CREATIVE TICKING,006470205,6470205,A13,25.7,64.1,0,0,8/13/2024
C1B3198-1/0,D64702,CTIC - CREATIVE TICKING,006470206,6470206,A13,25.7,63.1,0,0,8/13/2024
C1B3198-1/0,D64702,CTIC - CREATIVE TICKING,006470207,6470207,A13,25.8,62.4,0,0,8/13/2024
C1B3198-1/0,D64702,CTIC - CREATIVE TICKING,006470208,6470208,A13,29.1,70.9,0,0,8/13/2024
CF5390-HV/ALTRW,D64794,"CFAB - CREATIVE FABRIC SERVICE, LLC",006479402,6479402,Plant3,13.7,10.7,0,0,8/15/2024
CF5390-HV/ALTRW,D64794,"CFAB - CREATIVE FABRIC SERVICE, LLC",006479403,6479403,Plant3,24.0,18.0,0,0,8/15/2024
CF5390-HV/ALTRW,D64794,"CFAB - CREATIVE FABRIC SERVICE, LLC",006479404,6479404,Plant3,35.8,29.1,0,0,8/15/2024
CF5390-HV/ALTRW,D64794,"CFAB - CREATIVE FABRIC SERVICE, LLC",006479405,6479405,Plant3,52.6,38.1,0,0,8/15/2024
CF5390-HV/ALTRW,D64794,"CFAB - CREATIVE FABRIC SERVICE, LLC",006479406,6479406,Plant3,49.9,39.6,0,0,8/15/2024
CF5390-HV/ALTRW,D64794,"CFAB - CREATIVE FABRIC SERVICE, LLC",006479407,6479407,Plant3,30.2,22.4,0,0,8/15/2024
CF5390-HV/ALTRW,D64794,"CFAB - CREATIVE FABRIC SERVICE, LLC",006479408,6479408,Plant3,60.9,46.6,0,0,8/15/2024
CF5390-HV/ALTRW,D64794,"CFAB - CREATIVE FABRIC SERVICE, LLC",006479409,6479409,Plant3,56.3,45.1,0,0,8/15/2024
CF5390-HV/ALTRW,D64794,"CFAB - CREATIVE FABRIC SERVICE, LLC",006479410,6479410,Plant3,18.5,14.7,0,0,8/15/2024
CT22150-1WR/TRIAL3,D64806,"CFAB - CREATIVE FABRIC SERVICE, LLC",006480601,6480601,Plant3,13.0,19.4,0,0,8/19/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487601,6487601,2355B,25.7,50.9,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487602,6487602,2355B,25.6,46.8,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487603,6487603,2355B,25.9,47.2,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487604,6487604,2355B,25.5,45.5,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487605,6487605,2355B,25.8,46.0,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487606,6487606,2355B,25.8,45.8,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487607,6487607,2355B,25.7,44.0,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487608,6487608,2355B,25.2,42.9,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487609,6487609,2355B,25.5,43.5,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487610,6487610,2355B,25.7,43.7,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487611,6487611,2355B,22.8,39.2,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487612,6487612,2355B,25.7,46.0,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487613,6487613,2355B,25.8,43.6,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487614,6487614,2355B,23.5,39.9,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487615,6487615,2355B,20.6,33.9,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487616,6487616,2355B,25.5,42.4,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487617,6487617,2355B,25.8,43.2,0,0,8/20/2024
CT1309-2/0,D64876,CTIC - CREATIVE TICKING,006487618,6487618,2355B,17.5,30.0,0,0,8/20/2024
CMR4067-3/4344,D65218,CTIC - CREATIVE TICKING,006521804,6521804,Z62725,109.0,114.4,0,0,9/17/2024
CF5423/0,D65349,"CFAB - CREATIVE FABRIC SERVICE, LLC",006534901,6534901,125B,28.5,8.0,0,0,10/2/2024
CT4183-BGR/4346,D65363,CTIC - CREATIVE TICKING,006536301,63001,R17,98.0,49.0,0,0,10/7/2024
CT4183-BGR/4346,D65363,CTIC - CREATIVE TICKING,006536302,63002,R17,97.0,48.5,0,0,10/7/2024
CT4183-BGR/4346,D65363,CTIC - CREATIVE TICKING,006536303,63003,R17,92.0,46.0,0,0,10/7/2024
CT4183-BGR/4346,D65363,CTIC - CREATIVE TICKING,006536304,63004,R17,98.0,49.0,0,0,10/7/2024
CT4183-BGR/4346,D65363,CTIC - CREATIVE TICKING,006536305,63005,R17,102.0,51.0,0,0,10/7/2024
CT4183-BGR/4346,D65363,CTIC - CREATIVE TICKING,006536306,63006,R17,95.0,47.5,0,0,10/7/2024
CT4183-BGR/4346,D65363,CTIC - CREATIVE TICKING,006536307,63007,R17,91.0,45.5,0,0,10/7/2024
CT4183-BGR/4346,D65363,CTIC - CREATIVE TICKING,006536308,63008,R17,100.0,50.0,0,0,10/7/2024
CT4183-BGR/4346,D65364,CTIC - CREATIVE TICKING,006536401,63009,R17,67.0,33.1,0,0,10/7/2024
CT4183-BGR/4346,D65364,CTIC - CREATIVE TICKING,006536402,63010,R17,96.0,47.5,0,0,10/7/2024
CT4183-BGR/4346,D65364,CTIC - CREATIVE TICKING,006536403,63011,R17,96.0,47.5,0,0,10/7/2024
CT4183-BGR/4346,D65364,CTIC - CREATIVE TICKING,006536404,63012,R17,97.0,48.0,0,0,10/7/2024
CT4183-BGR/4346,D65364,CTIC - CREATIVE TICKING,006536405,63013,R17,93.0,46.0,0,0,10/7/2024
CT4183-BGR/4346,D65364,CTIC - CREATIVE TICKING,006536406,63014,R17,97.0,48.0,0,0,10/7/2024
CT4183-BGR/4346,D65364,CTIC - CREATIVE TICKING,006536407,63015,R17,80.0,39.6,0,0,10/7/2024
CT4183-BGR/4346,D65364,CTIC - CREATIVE TICKING,006536408,63016,R17,96.0,47.5,0,0,10/7/2024
CFJ4311-1/0,D65409,CTIC - CREATIVE TICKING,006540901,6540901,3333,38.4,49.4,0,0,9/30/2024
CFJ4311-1/0,D65409,CTIC - CREATIVE TICKING,006540902,6540902,3333,22.9,30.0,0,0,9/30/2024
CFJ4311-1/0,D65409,CTIC - CREATIVE TICKING,006540904,6540904,3333,32.0,41.0,0,0,9/30/2024
CFJ4311-1/0,D65409,CTIC - CREATIVE TICKING,006540907,6540907,3333,38.0,48.0,0,0,9/30/2024
CF5321-3/0,D65725,"CFAB - CREATIVE FABRIC SERVICE, LLC",206572501,551001,SR5,48.0,25.9,0,0,11/14/2024
CF5321-3/0,D65725,"CFAB - CREATIVE FABRIC SERVICE, LLC",206572502,551002,SR5,53.0,28.7,0,0,11/14/2024
CF5321-3/0,D65725,"CFAB - CREATIVE FABRIC SERVICE, LLC",206572503,551003,SR5,49.0,27.8,0,0,11/14/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597101,6597101,2039B,30.7,51.6,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597102,6597102,2039B,30.6,51.4,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597103,6597103,2039B,30.7,51.4,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597104,6597104,2039B,30.7,51.4,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597105,6597105,2039B,30.6,51.4,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597106,6597106,2039B,30.7,52.1,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597107,6597107,2039B,30.8,51.4,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597108,6597108,2039B,30.7,51.1,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597109,6597109,2039B,30.7,51.1,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597111,6597111,2039B,27.3,45.5,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597112,6597112,2039B,30.9,51.0,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597113,6597113,2039B,30.8,50.7,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597114,6597114,2039B,30.4,49.8,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597115,6597115,2039B,30.8,50.2,0,0,11/4/2024
CEE4318-1FI/0,D65971,CTIC - CREATIVE TICKING,006597116,6597116,2039B,26.1,43.5,0,0,11/4/2024
CEE4318-1FI/0,D66054,CTIC - CREATIVE TICKING,006605401,6605401,GY500,40.4,68.4,0,0,11/12/2024
CEE4318-1FI/0,D66054,CTIC - CREATIVE TICKING,006605402,6605402,GY500,14.4,24.0,0,0,11/12/2024
CEE4318-1FI/0,D66054,CTIC - CREATIVE TICKING,006605404,6605404,GY500,40.3,68.4,0,0,11/12/2024
CEE4318-1FI/0,D66054,CTIC - CREATIVE TICKING,006605405,6605405,GY500,42.0,72.4,0,0,11/12/2024
CEE4318-1FI/0,D66054,CTIC - CREATIVE TICKING,006605406,6605406,GY500,40.5,69.0,0,0,11/12/2024
CEE4318-1FI/0,D66054,CTIC - CREATIVE TICKING,006605407,6605407,GY500,40.5,68.6,0,0,11/12/2024
CEE4318-1FI/0,D66054,CTIC - CREATIVE TICKING,006605408,6605408,GY500,40.9,68.9,0,0,11/12/2024
CEE4318-1FI/0,D66054,CTIC - CREATIVE TICKING,006605409,6605409,GY500,40.8,69.1,0,0,11/12/2024
CEE4318-1FI/0,D66054,CTIC - CREATIVE TICKING,006605410,6605410,GY500,40.7,68.1,0,0,11/12/2024
CEE4318-1FI/0,D66054,CTIC - CREATIVE TICKING,006605411,6605411,GY500,40.7,70.0,0,0,11/12/2024
CEE4318-1FI/0,D66054,CTIC - CREATIVE TICKING,006605412,6605412,GY500,31.1,53.4,0,0,11/12/2024
CEE4318-1FI/0,D66100,CTIC - CREATIVE TICKING,006610001,6610001,2039B,30.9,53.4,0,0,11/13/2024
CEE4318-1FI/0,D66100,CTIC - CREATIVE TICKING,006610002,6610002,2039B,30.7,53.2,0,0,11/13/2024
CEE4318-1FI/0,D66100,CTIC - CREATIVE TICKING,006610003,6610003,2039B,26.6,46.7,0,0,11/13/2024
